132	5.632810555
133	5.627941476
134	4.965300905
135	5.676958178
136	5.714138993
137	5.723710691
138	5.75219575
139	5.675072184
140	5.445855458
141	5.733122729
142	5.696673588
143	5.555747987
144	5.702770016
145	5.721770985
146	5.658154889
147	5.579872406
148	5.68934517
149	5.654511068
150	5.389029827
151	5.661761863
152	5.76946754
153	5.697086684
154	5.738336663
155	5.666475712
156	5.832984472
157	5.783514742
158	5.726054236
159	5.588627427
160	5.711159315
161	5.730287535
162	5.748618803
163	5.745485854
164	5.690087784
165	5.71476673
166	5.738505529
167	5.718994065
168	5.888984915
169	5.251179999
170	5.621843905
171	5.540678167
172	5.70662379
173	5.654805152
174	5.74598519
175	5.773686108
176	5.621114952
177	6.048852418
178	5.703507901
179	5.726609945
180	5.609083939
181	5.686677687
182	5.759945795
183	5.770489716
184	5.657256198
185	5.688153475
186	5.722093397
187	5.791827904
188	5.717488859
189	5.611980097
190	5.662573053
191	5.778907484
192	5.721240864
193	5.700585004
194	5.717700385
195	5.744184945
196	5.652662469
197	5.752126376
198	5.616147611
199	5.717522997
200	5.762005128
201	5.668570001
202	5.660570509
203	5.688909634
204	5.684077754
205	5.676833712
206	5.578792305
207	5.69805445
208	5.721371217
209	5.709838234
210	5.662785998
211	5.717039248
212	5.604378437
213	5.780000172
214	5.536698681
215	5.61197994
216	5.646889236
217	5.365876104
218	5.751755583
219	5.671317437
220	5.686790334
221	5.677501418
222	5.729871046
223	5.728520815
224	5.740712658
225	5.678755456
226	5.541112066
227	5.705749006
228	5.633034854
229	5.679141852
230	5.623640306
231	5.665971064
232	5.696634685
233	5.659249695
234	5.724815156
235	5.681186365
236	5.85062793
237	5.711922865
238	5.720865031
239	5.515508389
240	5.676272877
241	5.712632232
242	5.717767286
243	5.778302355
244	5.624789387
245	5.755392358
246	5.796252575
247	5.759849514
248	5.722920744
249	5.473191955
250	5.634292577
251	5.667925604
252	5.731431785
253	5.768842194
254	5.179473402
255	5.647626677
256	5.720886262
257	5.755676559
258	5.695144015
259	5.636248963
260	5.70441643
261	5.642161239
262	5.653723404
263	5.690002287
264	5.733539235
265	5.718817826
266	5.734119913
267	5.619066243
268	5.659321927
269	5.690218878
270	5.645165123
271	5.755847114
272	5.70745187
273	5.196312205
274	5.642563913
275	5.712310544
276	5.717718509
277	5.752260472
278	5.616633491
279	5.727054388
280	5.61368004
281	5.645618192
282	5.739020931
283	5.678267375
284	5.748654804
285	5.702936846
286	5.60895355
287	5.644675814
288	5.65740514
289	5.759357693
290	5.683468181
291	5.185839615
292	5.708502826
293	5.733585188
294	5.712338096
295	5.636069293
296	5.761703859
297	5.733105152
298	5.595646611
299	5.646845506
300	5.671345788
301	5.685066237
302	5.619046308
303	5.758947586
304	5.672255618
305	5.64381274
306	5.782949118
307	5.665488076
308	5.542331192
309	5.673268791
310	5.693922332
311	5.666323258
312	5.737810146
313	5.731051083
314	5.741577257
315	5.597630468
316	5.655091643
317	5.677336818
318	5.753894828
319	5.619143597
320	5.628939337
321	5.599005173
322	5.791143987
323	5.692073305
324	5.680146264
325	5.689614859
326	5.660972775
327	5.634363571
328	5.74889757
329	5.711443683
330	5.733728389
331	5.605152748
332	5.672140631
333	5.661685232
334	5.618624447
335	5.631874119
336	5.518376453
337	5.787550264
338	5.689792699
339	5.688817731
340	5.677218977
341	5.616981102
342	5.728588403
343	5.661560075
344	5.692974988
345	5.576173073
346	5.780355123
347	5.718055855
348	5.591836111
349	5.686344132
350	5.623644781
351	5.711908873
352	5.715402803
353	5.579735052
354	5.663064777
355	5.647514601
356	5.776837193
357	5.707692314
358	5.720119927
359	5.705202347
360	5.667266068
361	5.677133409
362	5.766408587
363	5.697310759
364	5.672306124
365	5.657146428
366	5.65744498
367	5.774619657
368	5.655864053
369	5.685098256
370	5.682809044
371	5.610943145
372	5.782935969
373	5.697495053
374	5.735923926
375	5.6602929
376	5.698260625
377	5.607903814
378	5.776155392
379	5.727428814
380	5.72459209
381	5.673183691
382	5.674075312
383	5.684005187
384	5.703621135
385	5.710067251
386	5.684912945
387	5.653504929
388	5.576364641
389	5.541417805
390	5.655030568
391	5.780053001
392	5.674838286
393	5.662236255
394	5.751916907
395	5.656548731
396	5.794022478
397	5.66265199
398	5.732659026
399	5.65422125
400	5.613893165
401	5.767698477
402	5.536710352
403	5.645923379
404	5.661974129
405	5.657112011
406	5.678687645
407	5.694799051
408	5.654878186
409	5.654380403
410	5.741181285
411	5.721147032
412	5.672015099
413	5.760866241
414	5.748664642
415	5.632079124
416	5.73882746
417	5.669193932
418	5.723111605
419	5.709521291
420	5.414701774
421	5.686153979
422	5.769173368
423	5.711569702
424	5.61569261
425	5.866839073
426	5.682274149
427	5.653940139
428	5.663030857
429	5.642452949
430	5.769347966
431	5.709357863
432	5.738418264
433	5.693527052
434	5.662447119
435	5.673900876
436	5.683880324
437	5.770569754
438	4.322608088
439	5.744718138
440	4.35035459
441	4.322608088
442	5.710295412
443	5.635858072
444	5.680488371
445	5.853833197
446	5.718382625
447	5.644261224
448	5.623886299
449	5.747832501
450	5.806613056
451	5.622842965
452	5.704729385
453	5.730195941
454	5.770006949
455	5.630329725
456	5.656528939
457	5.423333682
458	5.662643682
459	5.817591798
460	5.686842948
461	5.6710889
462	5.48452811
463	5.705103964
464	5.678766556
465	5.677472016
466	5.810388842
467	5.701926443
468	5.707728978
469	5.742955948
470	5.650954788
471	5.110841545
472	5.701150402
473	5.720213382
474	4.997559133
475	5.785679966
476	5.778816011
477	5.670784958
478	5.616061957
479	5.662373432
480	5.706498523
481	5.69182171
482	5.807912138
483	5.675195787
484	5.759062459
485	5.598286596
486	5.702523884
487	5.484614255
488	5.598166233
489	5.487852603
490	5.766635247
491	5.360318925
492	5.724245423
493	5.613145839
494	5.005430363
495	5.574139574
496	5.740224643
497	5.548846015
498	5.708675795
499	5.654276344
500	5.800542197
501	5.708731477
502	5.466992775
503	5.660821535
504	5.699891584

